loggingTime(txt),accelerometerTimestamp_sinceReboot(s),accelerometerAccelerationX(G),accelerometerAccelerationY(G),accelerometerAccelerationZ(G),motionTimestamp_sinceReboot(s),motionYaw(rad),motionRoll(rad),motionPitch(rad),motionRotationRateX(rad/s),motionRotationRateY(rad/s),motionRotationRateZ(rad/s),motionUserAccelerationX(G),motionUserAccelerationY(G),motionUserAccelerationZ(G),motionAttitudeReferenceFrame(txt),motionQuaternionX(R),motionQuaternionY(R),motionQuaternionZ(R),motionQuaternionW(R),motionGravityX(G),motionGravityY(G),motionGravityZ(G),motionMagneticFieldX(µT),motionMagneticFieldY(µT),motionMagneticFieldZ(µT),motionHeading(°),motionMagneticFieldCalibrationAccuracy(Z)
2022-02-02 15:15:11.672 +0000,12887.95183375,0.220001220703125,0.073760986328125,-0.9091796875,12887.94188475,1.183737013784333,0.2930643758461904,-0.1585020244604141,0.3239765763282776,-0.01946089789271355,-0.4576012790203094,-0.08500972390174866,-0.03877489268779755,0.05713307857513428,XArbitraryZVertical,0.1462017088740655,-0.07709643580641876,-0.5406083807761036,-0.8248779942542491,0.2852660417556763,0.1578391790390015,-0.945362389087677,0,0,0,-1,-1
2022-02-02 15:15:11.679 +0000,12887.96672575,0.243072509765625,0.1323394775390625,-0.9338836669921875,12887.96175175,1.174547696220891,0.2912319497015864,-0.1562745712504569,0.1338094770908356,-0.02496073953807354,-0.383598804473877,-0.0562775731086731,-0.04251061379909515,0.02190154790878296,XArbitraryZVertical,0.1444465897381856,-0.07762856981331714,-0.5371281558166313,-0.8274070234646002,0.2836335003376007,0.155639261007309,-0.946217954158783,0,0,0,-1,-1
2022-02-02 15:15:11.685 +0000,12887.98164875,0.2418212890625,0.08404541015625,-0.96826171875,12887.96175175,1.174547696220891,0.2912319497015864,-0.1562745712504569,0.1338094770908356,-0.02496073953807354,-0.383598804473877,-0.0562775731086731,-0.04251061379909515,0.02190154790878296,XArbitraryZVertical,0.1444465897381856,-0.07762856981331714,-0.5371281558166313,-0.8274070234646002,0.2836335003376007,0.155639261007309,-0.946217954158783,0,0,0,-1,-1
2022-02-02 15:15:11.748 +0000,12887.99657175,0.198883056640625,0.1310577392578125,-1.008071899414062,12887.98164875,1.167666036379257,0.2894992744137754,-0.1561725564800211,0.0955684706568718,-0.04350530356168747,-0.2601807415485382,-0.03694197535514832,-0.06583207845687866,0.0004036426544189453,XArbitraryZVertical,0.1436740323890531,-0.07743490462515897,-0.534411006130585,-0.8293169574169225,0.2819981276988983,0.1555384993553162,-0.9467232227325439,0,0,0,-1,-1
2022-02-02 15:15:11.751 +0000,12888.01146475,0.1972503662109375,0.1296234130859375,-1.02325439453125,12888.00154675,1.162649265366426,0.2880877480001182,-0.155914648015815,0.07228673994541168,0.0003872569650411606,-0.2311097532510757,-0.08178985118865967,-0.02422598004341125,-0.06091314554214478,XArbitraryZVertical,0.1429980911589678,-0.07727985217240051,-0.532451112041721,-0.8307076056237745,0.2806729078292847,0.1552837193012238,-0.9471587538719177,0,0,0,-1,-1
2022-02-02 15:15:11.754 +0000,12888.02638775,0.201629638671875,0.188140869140625,-1.034500122070312,12888.02141375,1.157898223284341,0.2875120281695447,-0.1551276526585205,0.1389919966459274,0.02000436745584011,-0.2196736037731171,-0.08686381578445435,-0.01002077758312225,-0.0817376971244812,XArbitraryZVertical,0.1423388004625222,-0.07759593695018698,-0.5305809289036763,-0.8319870203144309,0.280162125825882,0.1545062214136124,-0.947437047958374,0,0,0,-1,-1
2022-02-02 15:15:11.760 +0000,12888.04131075,0.2292938232421875,0.1645660400390625,-1.026840209960938,12888.02141375,1.157898223284341,0.2875120281695447,-0.1551276526585205,0.1389919966459274,0.02000436745584011,-0.2196736037731171,-0.08686381578445435,-0.01002077758312225,-0.0817376971244812,XArbitraryZVertical,0.1423388004625222,-0.07759593695018698,-0.5305809289036763,-0.8319870203144309,0.280162125825882,0.1545062214136124,-0.947437047958374,0,0,0,-1,-1
2022-02-02 15:15:11.763 +0000,12888.05620375,0.2449188232421875,0.13409423828125,-1.046340942382812,12888.04131075,1.152226434148961,0.2869306528668426,-0.1531752848428567,0.2030740231275558,0.008888214826583862,-0.2307553589344025,-0.05401861667633057,0.03290882706642151,-0.07805263996124268,XArbitraryZVertical,0.1411626835186994,-0.07829077289132005,-0.5284178862416368,-0.8334975194804447,0.2796961069107056,0.1525769978761673,-0.9478873014450073,0,0,0,-1,-1
2022-02-02 15:15:11.767 +0000,12888.07112675,0.2860260009765625,0.1297149658203125,-1.080154418945312,12888.06117775,1.1478087582115,0.2861647739068955,-0.1493754255649679,0.2518250048160553,-0.008108611218631268,-0.07219378650188446,-0.03421288728713989,-0.01472631096839905,-0.09769034385681152,XArbitraryZVertical,0.139224138835285,-0.07931799113564961,-0.5269334955584994,-0.8346654424758465,0.2791317105293274,0.148820549249649,-0.948650598526001,0,0,0,-1,-1
2022-02-02 15:15:11.773 +0000,12888.08604975,0.2987213134765625,0.1096649169921875,-1.106979370117188,12888.08107575,1.147232651064227,0.2858604318275834,-0.144985601720636,0.1675248146057129,0.007847186177968979,0.1152955144643784,0.01211321353912354,-0.0257648229598999,-0.1422300934791565,XArbitraryZVertical,0.1373137423578323,-0.08042614747224923,-0.5270628001846827,-0.8347942440649223,0.2790245115756989,0.1444781869649887,-0.9493531584739685,0,0,0,-1,-1
2022-02-02 15:15:11.776 +0000,12888.10094275,0.2877349853515625,0.13250732421875,-1.124130249023438,12888.08107575,1.147232651064227,0.2858604318275834,-0.144985601720636,0.1675248146057129,0.007847186177968979,0.1152955144643784,0.01211321353912354,-0.0257648229598999,-0.1422300934791565,XArbitraryZVertical,0.1373137423578323,-0.08042614747224923,-0.5270628001846827,-0.8347942440649223,0.2790245115756989,0.1444781869649887,-0.9493531584739685,0,0,0,-1,-1
2022-02-02 15:15:11.779 +0000,12888.11586575,0.2923583984375,0.124053955078125,-1.143173217773438,12888.10094275,1.149310288960723,0.2870398702338707,-0.1421382935418022,0.06550285220146179,0.09788040816783905,0.1614856570959091,0.01269415020942688,-0.0206274688243866,-0.165606677532196,XArbitraryZVertical,0.1365368113286953,-0.08155156612889447,-0.5280740062215356,-0.8341731755194538,0.2802593410015106,0.1416601687669754,-0.949414074420929,0,0,0,-1,-1
2022-02-02 15:15:11.782 +0000,12888.13078875,0.332916259765625,0.104461669921875,-1.125198364257812,12888.12083975,1.152076001984707,0.2896192906189313,-0.1394537064555232,0.1173172295093536,0.1161974221467972,0.195426344871521,0.009543478488922119,-0.01494818925857544,-0.194124162197113,XArbitraryZVertical,0.1362281559804713,-0.08317064711177016,-0.5292632826919346,-0.8333096893086798,0.2828149199485779,0.1390021443367004,-0.9490490555763245,0,0,0,-1,-1
