loggingTime(txt),accelerometerTimestamp_sinceReboot(s),accelerometerAccelerationX(G),accelerometerAccelerationY(G),accelerometerAccelerationZ(G),motionTimestamp_sinceReboot(s),motionYaw(rad),motionRoll(rad),motionPitch(rad),motionRotationRateX(rad/s),motionRotationRateY(rad/s),motionRotationRateZ(rad/s),motionUserAccelerationX(G),motionUserAccelerationY(G),motionUserAccelerationZ(G),motionAttitudeReferenceFrame(txt),motionQuaternionX(R),motionQuaternionY(R),motionQuaternionZ(R),motionQuaternionW(R),motionGravityX(G),motionGravityY(G),motionGravityZ(G),motionMagneticFieldX(µT),motionMagneticFieldY(µT),motionMagneticFieldZ(µT),motionHeading(°),motionMagneticFieldCalibrationAccuracy(Z)
2022-02-02 15:29:37.657 +0000,13539.2768445,0.037445068359375,0.1273040771484375,-0.7733001708984375,13539.2718695,-2.175128565759152,0.09062202567796378,-0.2933767406284797,-0.2330310493707657,0.1121505945920944,-0.06979355961084366,-0.1073069721460342,-0.2095354199409485,0.1623444557189941,XArbitraryZVertical,-0.02816561139293812,0.1501143052624032,-0.8781651338200016,0.4533193230158387,0.08663131296634674,0.2891863286495209,-0.9533447623252869,0,0,0,-1,-1
2022-02-02 15:29:37.661 +0000,13539.2917675,0.110748291015625,0.1375885009765625,-0.7007904052734375,13539.2718695,-2.175128565759152,0.09062202567796378,-0.2933767406284797,-0.2330310493707657,0.1121505945920944,-0.06979355961084366,-0.1073069721460342,-0.2095354199409485,0.1623444557189941,XArbitraryZVertical,-0.02816561139293812,0.1501143052624032,-0.8781651338200016,0.4533193230158387,0.08663131296634674,0.2891863286495209,-0.9533447623252869,0,0,0,-1,-1
2022-02-02 15:29:37.664 +0000,13539.3066905,0.1323394775390625,0.1297149658203125,-0.6858978271484375,13539.2917675,-2.175474203811234,0.09101112237214741,-0.2945633106825404,0.1447835713624954,-0.03890777379274368,0.06058042868971825,-0.02677508443593979,-0.1551138758659363,0.2083550095558167,XArbitraryZVertical,-0.02824463193129024,0.1507246862681232,-0.8781844683543262,0.4530744151053456,0.08697100728750229,0.2903220057487488,-0.9529685974121094,0,0,0,-1,-1
2022-02-02 15:29:37.668 +0000,13539.3215825,0.1373138427734375,0.1682891845703125,-0.7057952880859375,13539.3116345,-2.17389681783408,0.08967343357392506,-0.2900715208385337,0.2576251924037933,-0.1282570064067841,0.09032317996025085,0.05299714207649231,-0.1549019813537598,0.260983407497406,XArbitraryZVertical,-0.02790505166921427,0.1484407426155574,-0.8780505861687383,0.4541076818189843,0.08581206947565079,0.2860207557678223,-0.954373300075531,0,0,0,-1,-1
2022-02-02 15:29:37.671 +0000,13539.3365065,0.158294677734375,0.1552276611328125,-0.7823333740234375,13539.3315315,-2.171513054786756,0.08678973165294504,-0.2838976430152218,0.3922262191772461,-0.1617527902126312,0.3019146919250488,0.05410277843475342,-0.1118102073669434,0.2505625486373901,XArbitraryZVertical,-0.02790708711581381,0.1450596242862281,-0.8777956576460145,0.4556902383213359,0.08321107178926468,0.2800993919372559,-0.9563577771186829,0,0,0,-1,-1
2022-02-02 15:29:37.676 +0000,13539.3514295,0.283905029296875,0.2469635009765625,-0.8196258544921875,13539.3315315,-2.171513054786756,0.08678973165294504,-0.2838976430152218,0.3922262191772461,-0.1617527902126312,0.3019146919250488,0.05410277843475342,-0.1118102073669434,0.2505625486373901,XArbitraryZVertical,-0.02790708711581381,0.1450596242862281,-0.8777956576460145,0.4556902383213359,0.08321107178926468,0.2800993919372559,-0.9563577771186829,0,0,0,-1,-1
2022-02-02 15:29:37.679 +0000,13539.3663215,0.388671875,0.30615234375,-0.8937225341796875,13539.3514295,-2.166520358207799,0.08560542011613766,-0.2715215660999133,0.8313557505607605,-0.1105102598667145,0.3242156803607941,0.09330596029758453,-0.06723931431770325,0.1523563265800476,XArbitraryZVertical,-0.0258875970424277,0.1393260310001313,-0.8772716231914782,0.4585984112020036,0.08236848562955856,0.2681975662708282,-0.9598361849784851,0,0,0,-1,-1
2022-02-02 15:29:37.682 +0000,13539.3812445,0.331298828125,0.2473907470703125,-1.059432983398438,13539.3712965,-2.161977316812639,0.08414188002861196,-0.2530760515310556,0.857856273651123,-0.09499190747737885,0.229851633310318,0.2989902198314667,0.04601877927780151,0.108795166015625,XArbitraryZVertical,-0.02250262441003052,0.1308923223309745,-0.877090681236758,0.4615980765506704,0.08136560767889023,0.250383198261261,-0.9647216796875,0,0,0,-1,-1
2022-02-02 15:29:37.688 +0000,13539.3961675,0.2701873779296875,0.1767578125,-1.355697631835938,13539.3911935,-2.15936985412961,0.08868060370064949,-0.2444656570151514,-0.03934742137789726,0.5477344393730164,0.1446623653173447,0.2453677207231522,0.00535285472869873,-0.09297889471054077,XArbitraryZVertical,-0.01865055609164189,0.1281605099080123,-0.8769185346303127,0.4628615612000185,0.08593110740184784,0.242037907242775,-0.9664540886878967,0,0,0,-1,-1
2022-02-02 15:29:37.693 +0000,13539.4110605,0.3177947998046875,0.2816314697265625,-1.366729736328125,13539.3911935,-2.15936985412961,0.08868060370064949,-0.2444656570151514,-0.03934742137789726,0.5477344393730164,0.1446623653173447,0.2453677207231522,0.00535285472869873,-0.09297889471054077,XArbitraryZVertical,-0.01865055609164189,0.1281605099080123,-0.8769185346303127,0.4628615612000185,0.08593110740184784,0.242037907242775,-0.9664540886878967,0,0,0,-1,-1
