loggingTime(txt),accelerometerTimestamp_sinceReboot(s),accelerometerAccelerationX(G),accelerometerAccelerationY(G),accelerometerAccelerationZ(G),motionTimestamp_sinceReboot(s),motionYaw(rad),motionRoll(rad),motionPitch(rad),motionRotationRateX(rad/s),motionRotationRateY(rad/s),motionRotationRateZ(rad/s),motionUserAccelerationX(G),motionUserAccelerationY(G),motionUserAccelerationZ(G),motionAttitudeReferenceFrame(txt),motionQuaternionX(R),motionQuaternionY(R),motionQuaternionZ(R),motionQuaternionW(R),motionGravityX(G),motionGravityY(G),motionGravityZ(G),motionMagneticFieldX(µT),motionMagneticFieldY(µT),motionMagneticFieldZ(µT),motionHeading(°),motionMagneticFieldCalibrationAccuracy(Z)
2022-02-02 12:39:50.331 +0000,5336.164516875,0.2938385009765625,0.73712158203125,-0.583740234375,5336.159541875,0.5348100654389457,0.4489328317536564,-0.8586569080152697,0.02957310155034065,-0.03305263817310333,0.003497930942103267,0.002133816480636597,-0.02108001708984375,-0.01262921094894409,XArbitraryZVertical,-0.4448709976887286,0.08796365929270414,0.1448615594762138,0.8794130274619679,0.2836021780967712,0.7569655776023865,-0.5887044072151184,0,0,0,-1,-1
2022-02-02 12:39:50.357 +0000,5336.179408875,0.282135009765625,0.7421722412109375,-0.548797607421875,5336.159541875,0.5348100654389457,0.4489328317536564,-0.8586569080152697,0.02957310155034065,-0.03305263817310333,0.003497930942103267,0.002133816480636597,-0.02108001708984375,-0.01262921094894409,XArbitraryZVertical,-0.4448709976887286,0.08796365929270414,0.1448615594762138,0.8794130274619679,0.2836021780967712,0.7569655776023865,-0.5887044072151184,0,0,0,-1,-1
2022-02-02 12:39:50.397 +0000,5336.194331875,0.28497314453125,0.7355499267578125,-0.5405426025390625,5336.179408875,0.5344447016424566,0.4479884951867041,-0.8570820863772918,0.03893324732780457,0.004532023333013058,0.0387817919254303,-0.003380358219146729,-0.01644891500473022,0.03064322471618652,XArbitraryZVertical,-0.4441322701465485,0.08788422038565297,0.1451486738294722,0.8797470841567118,0.283562183380127,0.7559356093406677,-0.5900458097457886,0,0,0,-1,-1
2022-02-02 12:39:50.402 +0000,5336.209254875001,0.2835235595703125,0.756988525390625,-0.567901611328125,5336.199306875001,0.5352832907353408,0.448819209587999,-0.8555597292828655,0.02508745156228542,0.0251636803150177,0.05347968265414238,0.0004218518733978271,-0.01938819885253906,0.05030345916748047,XArbitraryZVertical,-0.443597033303114,0.08830972166792161,0.1455631224851409,0.8799059976569381,0.2845512330532074,0.7549381256103516,-0.5908461213111877,0,0,0,-1,-1
2022-02-02 12:39:50.408 +0000,5336.224147875,0.2838287353515625,0.733489990234375,-0.623199462890625,5336.219203875,0.5367370216528554,0.4500592408981729,-0.854803636341996,-0.07921780645847321,-0.004753413610160351,0.06691085547208786,0.0001126229763031006,-0.004197955131530762,0.004473865032196045,XArbitraryZVertical,-0.4434376713141696,0.08865536137044178,0.1460420764951393,0.8798721001105869,0.2855318784713745,0.754442036151886,-0.5910065174102783,0,0,0,-1,-1
2022-02-02 12:39:50.410 +0000,5336.239070875,0.284912109375,0.755462646484375,-0.65399169921875,5336.219203875,0.5367370216528554,0.4500592408981729,-0.854803636341996,-0.07921780645847321,-0.004753413610160351,0.06691085547208786,0.0001126229763031006,-0.004197955131530762,0.004473865032196045,XArbitraryZVertical,-0.4434376713141696,0.08865536137044178,0.1460420764951393,0.8798721001105869,0.2855318784713745,0.754442036151886,-0.5910065174102783,0,0,0,-1,-1
2022-02-02 12:39:50.414 +0000,5336.253993875001,0.28277587890625,0.7665252685546875,-0.6386260986328125,5336.239070875,0.5408375172095352,0.4523699233604347,-0.8560179184703033,-0.1883445084095001,-0.04954186454415321,0.09447734802961349,-0.003933906555175781,-0.01065546274185181,-0.05841320753097534,XArbitraryZVertical,-0.4442927531618868,0.08856391868223004,0.1471481435262482,0.8792654493104566,0.286496102809906,0.7552384734153748,-0.5895207524299622,0,0,0,-1,-1
2022-02-02 12:39:50.419 +0000,5336.268916875,0.27703857421875,0.8052520751953125,-0.602691650390625,5336.258968875,0.5461748430623425,0.455038566788372,-0.858649437247006,-0.165517583489418,-0.08492039144039154,0.09663489460945129,-0.004418015480041504,0.009564518928527832,-0.05165916681289673,XArbitraryZVertical,-0.4458159902498455,0.08811732238144904,0.1484971730581055,0.8783119918640661,0.2871938347816467,0.7569606900215149,-0.586966872215271,0,0,0,-1,-1
2022-02-02 12:39:50.423 +0000,5336.283809875001,0.2779083251953125,0.8071136474609375,-0.5727081298828125,5336.278835875,0.5501364371730387,0.4567618608506477,-0.8599052605632282,-0.02089655213057995,-0.05293546989560127,0.07511676102876663,-0.006779640913009644,0.05323922634124756,-0.009429514408111572,XArbitraryZVertical,-0.4466379092813645,0.08778259876918661,0.1496587307442856,0.8777307034058924,0.2877855002880096,0.7577807307243347,-0.5856176018714905,0,0,0,-1,-1
2022-02-02 12:39:50.426 +0000,5336.298732875,0.2689666748046875,0.7822265625,-0.5675811767578125,5336.278835875,0.5501364371730387,0.4567618608506477,-0.8599052605632282,-0.02089655213057995,-0.05293546989560127,0.07511676102876663,-0.006779640913009644,0.05323922634124756,-0.009429514408111572,XArbitraryZVertical,-0.4466379092813645,0.08778259876918661,0.1496587307442856,0.8777307034058924,0.2877855002880096,0.7577807307243347,-0.5856176018714905,0,0,0,-1,-1
