loggingTime(txt),accelerometerTimestamp_sinceReboot(s),accelerometerAccelerationX(G),accelerometerAccelerationY(G),accelerometerAccelerationZ(G),motionTimestamp_sinceReboot(s),motionYaw(rad),motionRoll(rad),motionPitch(rad),motionRotationRateX(rad/s),motionRotationRateY(rad/s),motionRotationRateZ(rad/s),motionUserAccelerationX(G),motionUserAccelerationY(G),motionUserAccelerationZ(G),motionAttitudeReferenceFrame(txt),motionQuaternionX(R),motionQuaternionY(R),motionQuaternionZ(R),motionQuaternionW(R),motionGravityX(G),motionGravityY(G),motionGravityZ(G),motionMagneticFieldX(µT),motionMagneticFieldY(µT),motionMagneticFieldZ(µT),motionHeading(°),motionMagneticFieldCalibrationAccuracy(Z)
2022-06-08T09:19:36.621+01:00,3968.884457041667,0.042205810546875,-0.2981109619140625,-0.961151123046875,3968.874509041667,2.330952695564052,0.07935653544588585,0.09667585670223705,-0.01778684929013252,-0.02183027565479279,0.1245731934905052,-0.04603573679924011,-0.164781391620636,0.03374785184860229,XArbitraryZVertical,-0.01737339789875993,0.05999244252821528,0.9179361230587869,0.3917807431318326,0.07890310883522034,-0.09652533382177353,-0.9921981692314148,0,0,0,-1,-1
2022-06-08T09:19:36.624+01:00,3968.899381041667,0.0359344482421875,-0.207550048828125,-0.9552459716796875,3968.894406041667,2.334369831257014,0.07860867503447948,0.08991292766186955,-0.581699013710022,-0.02661615423858166,0.1370620280504227,-0.03528762608766556,-0.178121954202652,0.03411424160003662,XArbitraryZVertical,-0.01846364461519362,0.05671520815109017,0.918703466291521,0.3904182520812,0.07821053266525269,-0.08979182690382004,-0.9928849339485168,0,0,0,-1,-1
2022-06-08T09:19:36.646+01:00,3968.914273041667,0.0421295166015625,-0.1547088623046875,-0.9581451416015625,3968.894406041667,2.334369831257014,0.07860867503447948,0.08991292766186955,-0.581699013710022,-0.02661615423858166,0.1370620280504227,-0.03528762608766556,-0.178121954202652,0.03411424160003662,XArbitraryZVertical,-0.01846364461519362,0.05671520815109017,0.918703466291521,0.3904182520812,0.07821053266525269,-0.08979182690382004,-0.9928849339485168,0,0,0,-1,-1
2022-06-08T09:19:36.656+01:00,3968.929196041667,0.03924560546875,-0.1690826416015625,-0.97711181640625,3968.914273041667,2.337184471363229,0.07802624246834818,0.07838164163942261,-0.5589064359664917,-0.01122468058019876,0.05207354202866554,-0.04105623066425323,-0.08512018620967865,0.04177868366241455,XArbitraryZVertical,-0.02053767586125919,0.05128273773910279,0.9193923882119154,0.3894430389680277,0.07770777493715286,-0.07830140739679337,-0.9938965439796448,0,0,0,-1,-1
2022-06-08T09:19:36.662+01:00,3968.944119041667,0.0259552001953125,-0.1632232666015625,-0.9698638916015625,3968.934171041667,2.339044932394787,0.07742637245391336,0.06823270203488334,-0.4568450450897217,-0.03091902285814285,0.0712277963757515,-0.03792349994182587,-0.1009028479456902,0.01757228374481201,XArbitraryZVertical,-0.02229535605496748,0.04648513361743344,0.9198547913948701,0.3888562388459954,0.07716904580593109,-0.06817977130413055,-0.994684100151062,0,0,0,-1,-1
2022-06-08T09:19:36.665+01:00,3968.959042041667,0.0173492431640625,-0.1706390380859375,-0.9517822265625,3968.954068041667,2.341241627687189,0.0764476294937939,0.06067591941421884,-0.3283705711364746,-0.06061649322509766,0.09717366099357605,-0.04985026270151138,-0.09938019514083862,0.02972936630249023,XArbitraryZVertical,-0.02337046722925379,0.04279710235529895,0.9203479933608576,0.3880486965940252,0.07623264193534851,-0.06063869595527649,-0.9952444434165955,0,0,0,-1,-1
2022-06-08T09:19:36.668+01:00,3968.973935041667,0.0053253173828125,-0.1555633544921875,-0.9326934814453125,3968.973935041667,2.343975500404434,0.07518095482501178,0.05618466518075566,-0.1173469349741936,-0.0464932806789875,0.1370075941085815,-0.06754539906978607,-0.1085634902119637,0.05236446857452393,XArbitraryZVertical,-0.02371902542542412,0.04045404250529672,0.9209198395194885,0.3869204221671727,0.07499163597822189,-0.05615511164069176,-0.9956017732620239,0,0,0,-1,-1
2022-06-08T09:19:36.673+01:00,3968.988858041667,0.0058441162109375,-0.1490478515625,-0.93572998046875,3968.973935041667,2.343975500404434,0.07518095482501178,0.05618466518075566,-0.1173469349741936,-0.0464932806789875,0.1370075941085815,-0.06754539906978607,-0.1085634902119637,0.05236446857452393,XArbitraryZVertical,-0.02371902542542412,0.04045404250529672,0.9209198395194885,0.3869204221671727,0.07499163597822189,-0.05615511164069176,-0.9956017732620239,0,0,0,-1,-1
2022-06-08T09:19:36.748+01:00,3969.003781041667,-0.010833740234375,-0.20391845703125,-0.9667816162109375,3968.993832041667,2.347040061407244,0.07417308871202707,0.05598449771964598,0.02265455946326256,-0.0443093404173851,0.1641977429389954,-0.06814493238925934,-0.09309256076812744,0.05995804071426392,XArbitraryZVertical,-0.02335537611436337,0.04013122485223766,0.9215246772476637,0.3855337353794067,0.07398899644613266,-0.05595525726675987,-0.9956880211830139,0,0,0,-1,-1
2022-06-08T09:19:36.752+01:00,3969.018704041667,-0.0142364501953125,-0.2032318115234375,-0.9945220947265625,3969.013730041667,2.350257233835438,0.07313200428652944,0.05484601549505989,-0.196291983127594,-0.04565745964646339,0.1334737688302994,-0.08650683611631393,-0.1523957997560501,0.01485514640808105,XArbitraryZVertical,-0.02315958133913575,0.03936919648107263,0.922162262265116,0.3840970094991206,0.07295696437358856,-0.0548185221850872,-0.9958273768424988,0,0,0,-1,-1
