loggingTime(txt),accelerometerTimestamp_sinceReboot(s),accelerometerAccelerationX(G),accelerometerAccelerationY(G),accelerometerAccelerationZ(G),motionTimestamp_sinceReboot(s),motionYaw(rad),motionRoll(rad),motionPitch(rad),motionRotationRateX(rad/s),motionRotationRateY(rad/s),motionRotationRateZ(rad/s),motionUserAccelerationX(G),motionUserAccelerationY(G),motionUserAccelerationZ(G),motionAttitudeReferenceFrame(txt),motionQuaternionX(R),motionQuaternionY(R),motionQuaternionZ(R),motionQuaternionW(R),motionGravityX(G),motionGravityY(G),motionGravityZ(G),motionMagneticFieldX(µT),motionMagneticFieldY(µT),motionMagneticFieldZ(µT),motionHeading(°),motionMagneticFieldCalibrationAccuracy(Z)
2022-06-09T02:51:43.372+01:00,15090.79689779167,0.3216094970703125,-0.136962890625,-0.937591552734375,15090.78694979167,0.255964187017907,0.3298989856094424,0.07629408398223665,0.3315253853797913,0.09948787093162537,0.01383708696812391,-0.01953834295272827,-0.05911016464233398,0.006204426288604736,XArbitraryZVertical,0.01637004453121656,0.1675426553657826,0.1320200984481532,0.9768481226919985,0.3230051100254059,-0.07622008770704269,-0.9433229565620422,0,0,0,-1,-1
2022-06-09T02:51:43.376+01:00,15090.81182079167,0.3253173828125,-0.156341552734375,-0.92230224609375,15090.80684679167,0.2553771564066222,0.3320002151858562,0.08180820588732625,0.2007163017988205,0.09369812905788422,0.115345261991024,0.004043340682983398,-0.06192930787801743,0.006744682788848877,XArbitraryZVertical,0.01897801700533984,0.1688922349525228,0.1321883919550795,0.9765456301725366,0.3248445987701416,-0.08171698451042175,-0.9422305226325989,0,0,0,-1,-1
2022-06-09T02:51:43.386+01:00,15090.82674479167,0.3255462646484375,-0.13958740234375,-0.9168548583984375,15090.82674479167,0.2573701703412662,0.3340296864683931,0.08511719257433631,0.06962188333272934,0.1202172935009003,0.1524878740310669,-0.002385973930358887,-0.06436914950609207,0.02150887250900269,XArbitraryZVertical,0.02029261812999796,0.1700995790422944,0.1334442721252572,0.9761387714521059,0.3266657292842865,-0.0850144550204277,-0.9413086771965027,0,0,0,-1,-1
2022-06-09T02:51:43.388+01:00,15090.84163679167,0.3262481689453125,-0.109161376953125,-0.9197540283203125,15090.82674479167,0.2573701703412662,0.3340296864683931,0.08511719257433631,0.06962188333272934,0.1202172935009003,0.1524878740310669,-0.002385973930358887,-0.06436914950609207,0.02150887250900269,XArbitraryZVertical,0.02029261812999796,0.1700995790422944,0.1334442721252572,0.9761387714521059,0.3266657292842865,-0.0850144550204277,-0.9413086771965027,0,0,0,-1,-1
2022-06-09T02:51:43.406+01:00,15090.85655979167,0.329193115234375,-0.100616455078125,-0.9467620849609375,15090.84661179167,0.2597520376032489,0.3363603330300325,0.0878744899715674,0.1125536561012268,0.1295900642871857,0.1715656071901321,-0.002531915903091431,-0.02139998972415924,0.02056592702865601,XArbitraryZVertical,0.02128093366451343,0.1714268209890353,0.1348510207541006,0.9756920750872143,0.3287800848484039,-0.08776143938302994,-0.9403199553489685,0,0,0,-1,-1
2022-06-09T02:51:43.410+01:00,15090.87148279167,0.3397216796875,-0.094146728515625,-0.9652862548828125,15090.86650879167,0.2623225770266651,0.3386808550678616,0.09095772242599461,0.09619495272636414,0.1148228570818901,0.1562753766775131,0.002427935600280762,-0.009448453783988953,-0.01003074645996094,XArbitraryZVertical,0.0224091814242637,0.172772797284837,0.1363777214803921,0.9752170866392731,0.330869734287262,-0.09083235263824463,-0.9392947554588318,0,0,0,-1,-1
2022-06-09T02:51:43.419+01:00,15090.88640579167,0.3498077392578125,-0.073272705078125,-0.9589385986328125,15090.88640579167,0.2644004713024329,0.3405575067274063,0.09329620401643669,0.07874995470046997,0.09082375466823578,0.1022300273180008,0.01036596298217773,0.01277756690979004,-0.02481794357299805,XArbitraryZVertical,0.02324300903919802,0.1738535242296831,0.137600838396879,0.9748337000621599,0.3325600326061249,-0.09316091984510422,-0.938469409942627,0,0,0,-1,-1
2022-06-09T02:51:43.422+01:00,15090.90129879167,0.3632659912109375,-0.046844482421875,-0.9641571044921875,15090.88640579167,0.2644004713024329,0.3405575067274063,0.09329620401643669,0.07874995470046997,0.09082375466823578,0.1022300273180008,0.01036596298217773,0.01277756690979004,-0.02481794357299805,XArbitraryZVertical,0.02324300903919802,0.1738535242296831,0.137600838396879,0.9748337000621599,0.3325600326061249,-0.09316091984510422,-0.938469409942627,0,0,0,-1,-1
2022-06-09T02:51:43.425+01:00,15090.91622179167,0.366790771484375,-0.0583343505859375,-0.9603118896484375,15090.90627279167,0.2647026369114835,0.3420879490846708,0.09578603573185676,0.1374137997627258,0.06612338125705719,0.02095137909054756,0.02934890985488892,0.04879509657621384,-0.02641916275024414,XArbitraryZVertical,0.02432731063619054,0.174754720289027,0.1379680104881359,0.9745941343112052,0.3339170813560486,-0.09563963115215302,-0.9377379417419434,0,0,0,-1,-1
2022-06-09T02:51:43.428+01:00,15090.93114479167,0.363067626953125,-0.0787200927734375,-0.961212158203125,15090.92617079167,0.2638660884192015,0.3432263968803779,0.09879636974627082,0.1038540452718735,0.04611842334270477,-0.01631098240613937,0.03222516179084778,0.03694438934326172,-0.02327585220336914,XArbitraryZVertical,0.02579217230555876,0.1754817592675618,0.1378192254645668,0.974446948828843,0.3348860144615173,-0.0986357256770134,-0.9370818138122559,0,0,0,-1,-1
