loggingTime(txt),accelerometerTimestamp_sinceReboot(s),accelerometerAccelerationX(G),accelerometerAccelerationY(G),accelerometerAccelerationZ(G),motionTimestamp_sinceReboot(s),motionYaw(rad),motionRoll(rad),motionPitch(rad),motionRotationRateX(rad/s),motionRotationRateY(rad/s),motionRotationRateZ(rad/s),motionUserAccelerationX(G),motionUserAccelerationY(G),motionUserAccelerationZ(G),motionAttitudeReferenceFrame(txt),motionQuaternionX(R),motionQuaternionY(R),motionQuaternionZ(R),motionQuaternionW(R),motionGravityX(G),motionGravityY(G),motionGravityZ(G),motionMagneticFieldX(µT),motionMagneticFieldY(µT),motionMagneticFieldZ(µT),motionHeading(°),motionMagneticFieldCalibrationAccuracy(Z)
2022-02-02 14:11:17.357 +0000,9938.432135000001,0.3558502197265625,0.2671966552734375,-0.9042510986328125,9938.432135000001,1.982777222491424,0.3606372444297191,-0.2881527320158334,-0.1341210752725601,-0.03765934333205223,0.06794410943984985,0.01533102989196777,-0.02163881063461304,-0.005523562431335449,XArbitraryZVertical,-0.2258557159663798,-0.02101862041923442,0.800591753021799,0.5546172156433896,0.33832186460495,0.2841815948486328,-0.8970948457717896,0,0,0,-1,-1
2022-02-02 14:11:17.362 +0000,9938.447058,0.335205078125,0.2906951904296875,-0.907135009765625,9938.432135000001,1.982777222491424,0.3606372444297191,-0.2881527320158334,-0.1341210752725601,-0.03765934333205223,0.06794410943984985,0.01533102989196777,-0.02163881063461304,-0.005523562431335449,XArbitraryZVertical,-0.2258557159663798,-0.02101862041923442,0.800591753021799,0.5546172156433896,0.33832186460495,0.2841815948486328,-0.8970948457717896,0,0,0,-1,-1
2022-02-02 14:11:17.368 +0000,9938.461951000001,0.342193603515625,0.2779693603515625,-0.9055023193359375,9938.452033000001,1.984130646169112,0.360034142164454,-0.289583011676008,-0.0886964425444603,0.001828885404393077,0.006207183934748173,-0.002432197332382202,0.005142629146575928,-0.01021760702133179,XArbitraryZVertical,-0.2259652971922916,-0.02193149479312526,0.8008808664030928,0.5541195877352747,0.3376372158527374,0.2855526208877563,-0.8969174027442932,0,0,0,-1,-1
2022-02-02 14:11:17.374 +0000,9938.476874,0.36187744140625,0.2745208740234375,-0.9002227783203125,9938.4719,1.985075252780435,0.3609704361689424,-0.2907068868987285,-0.108015313744545,0.01004583202302456,0.00464904448017478,0.01031523942947388,-0.01532819867134094,-0.01002621650695801,XArbitraryZVertical,-0.2266167050273005,-0.02224502288752422,0.8009151407413526,0.5537914169709156,0.3383632898330688,0.2866295278072357,-0.8963000774383545,0,0,0,-1,-1
2022-02-02 14:11:17.376 +0000,9938.491797000001,0.362213134765625,0.28326416015625,-0.8831024169921875,9938.4719,1.985075252780435,0.3609704361689424,-0.2907068868987285,-0.108015313744545,0.01004583202302456,0.00464904448017478,0.01031523942947388,-0.01532819867134094,-0.01002621650695801,XArbitraryZVertical,-0.2266167050273005,-0.02224502288752422,0.8009151407413526,0.5537914169709156,0.3383632898330688,0.2866295278072357,-0.8963000774383545,0,0,0,-1,-1
2022-02-02 14:11:17.379 +0000,9938.506720000001,0.3465118408203125,0.248992919921875,-0.8771209716796875,9938.491797000001,1.985612525355606,0.3602587294311846,-0.2936844446330932,-0.1536687165498734,0.01738600619137287,-0.003289819927886128,0.02614817023277283,-0.005987763404846191,0.005738615989685059,XArbitraryZVertical,-0.2270848070447623,-0.02373778981272995,0.800821734961892,0.5536728765172845,0.3374229669570923,0.2894808650016785,-0.8957380056381226,0,0,0,-1,-1
2022-02-02 14:11:17.383 +0000,9938.521613000001,0.3550872802734375,0.2345428466796875,-0.87677001953125,9938.511664000001,1.98770350387543,0.3608659072603065,-0.2963335241010118,-0.2195903807878494,0.001783996587619185,0.1207249984145164,0.008816987276077271,-0.04302254319190979,0.01769137382507324,XArbitraryZVertical,-0.2279769278139952,-0.02490668559968318,0.8010424040178465,0.5529350924948682,0.3376948237419128,0.2920155227184296,-0.8948123455047607,0,0,0,-1,-1
2022-02-02 14:11:17.388 +0000,9938.536536000001,0.3525390625,0.261016845703125,-0.8820343017578125,9938.531562,1.992198426045537,0.3619293103489972,-0.2989067062586673,-0.2156136333942413,-0.01334491744637489,0.1703676730394363,0.02128589153289795,-0.0432853102684021,0.02025771141052246,XArbitraryZVertical,-0.228998431309056,-0.02619512970444451,0.8018798354334444,0.5512371259757862,0.3383789956569672,0.2944755554199219,-0.893747091293335,0,0,0,-1,-1
2022-02-02 14:11:17.392 +0000,9938.551459,0.340362548828125,0.2617340087890625,-0.8967437744140625,9938.531562,1.992198426045537,0.3619293103489972,-0.2989067062586673,-0.2156136333942413,-0.01334491744637489,0.1703676730394363,0.02128589153289795,-0.0432853102684021,0.02025771141052246,XArbitraryZVertical,-0.228998431309056,-0.02619512970444451,0.8018798354334444,0.5512371259757862,0.3383789956569672,0.2944755554199219,-0.893747091293335,0,0,0,-1,-1
2022-02-02 14:11:17.395 +0000,9938.566352,0.35601806640625,0.2811279296875,-0.89727783203125,9938.551459,1.997384910217578,0.363506444220853,-0.3005821449074298,-0.1829914152622223,0.02363171242177486,0.1929840445518494,0.0009791553020477295,-0.03885883092880249,-0.003047823905944824,XArbitraryZVertical,-0.2299851783151356,-0.02705302584801789,0.8029413726530361,0.5492360752555042,0.3396122455596924,0.2960762977600098,-0.8927499055862427,0,0,0,-1,-1
