loggingTime(txt),accelerometerTimestamp_sinceReboot(s),accelerometerAccelerationX(G),accelerometerAccelerationY(G),accelerometerAccelerationZ(G),motionTimestamp_sinceReboot(s),motionYaw(rad),motionRoll(rad),motionPitch(rad),motionRotationRateX(rad/s),motionRotationRateY(rad/s),motionRotationRateZ(rad/s),motionUserAccelerationX(G),motionUserAccelerationY(G),motionUserAccelerationZ(G),motionAttitudeReferenceFrame(txt),motionQuaternionX(R),motionQuaternionY(R),motionQuaternionZ(R),motionQuaternionW(R),motionGravityX(G),motionGravityY(G),motionGravityZ(G),motionMagneticFieldX(µT),motionMagneticFieldY(µT),motionMagneticFieldZ(µT),motionHeading(°),motionMagneticFieldCalibrationAccuracy(Z)
2022-02-02 14:44:10.085 +0000,11668.05887454167,0.4008331298828125,-0.30999755859375,-0.7571258544921875,11668.04395154167,2.262030398850511,0.1903570884157121,0.6126307647229229,-0.3153134882450104,0.06631268560886383,0.1041011214256287,-0.005934819579124451,0.01998335123062134,0.003646671772003174,XArbitraryZVertical,-0.04581121388872431,-0.3101957554720354,-0.8710213111551683,-0.378155762377764,0.1547995358705521,-0.5750218033790588,-0.8033598661422729,0,0,0,-1,-1
2022-02-02 14:44:10.091 +0000,11668.07379754167,0.0176544189453125,-0.9235992431640625,-0.7453765869140625,11668.06384854167,2.247176614442604,0.20222267068105,0.6040948013713217,-0.1403204351663589,-0.04946628957986832,-1.266859173774719,0.08842252194881439,0.2373289465904236,0.1154192090034485,XArbitraryZVertical,-0.04109381313250454,-0.3085263025178183,-0.8694279164637321,-0.3836898114804491,0.165300577878952,-0.568017303943634,-0.8062456250190735,0,0,0,-1,-1
2022-02-02 14:44:10.096 +0000,11668.08869054167,-0.0560760498046875,-0.75958251953125,-0.7372283935546875,11668.08374654167,2.24201110087377,0.203036162763033,0.6039158299950499,-0.008605286478996277,-0.0315389558672905,0.4903579652309418,-0.1483225226402283,-0.3557291626930237,0.06083387136459351,XArbitraryZVertical,-0.04149792643714665,-0.3085006842260407,-0.868471145895688,-0.3858280079561556,0.1659769117832184,-0.567870020866394,-0.8062105178833008,0,0,0,-1,-1
2022-02-02 14:44:10.098 +0000,11668.10361354167,0.0994720458984375,-0.622161865234375,-0.7439422607421875,11668.08374654167,2.24201110087377,0.203036162763033,0.6039158299950499,-0.008605286478996277,-0.0315389558672905,0.4903579652309418,-0.1483225226402283,-0.3557291626930237,0.06083387136459351,XArbitraryZVertical,-0.04149792643714665,-0.3085006842260407,-0.868471145895688,-0.3858280079561556,0.1659769117832184,-0.567870020866394,-0.8062105178833008,0,0,0,-1,-1
2022-02-02 14:44:10.101 +0000,11668.11853654167,0.21612548828125,-0.5994720458984375,-0.7862396240234375,11668.10361354167,2.24794388515841,0.2039813997338407,0.5996405258899646,-0.3984499275684357,0.3948326110839844,0.01633775234222412,-0.1782002747058868,-0.1067662239074707,0.07928210496902466,XArbitraryZVertical,-0.03923583314659627,-0.3069997920727318,-0.870109461986954,-0.3835639503344092,0.1672291606664658,-0.5643457770347595,-0.8084233403205872,0,0,0,-1,-1
2022-02-02 14:44:10.105 +0000,11668.13342854167,0.233642578125,-0.5330657958984375,-0.795379638671875,11668.12351054167,2.25392827961474,0.2069775297049993,0.5961106824388631,-0.03645775467157364,0.2222508043050766,0.3340742886066437,0.01580840349197388,-0.06167960166931152,0.03699022531509399,XArbitraryZVertical,-0.03624293550888774,-0.3061941700435455,-0.8717017425536231,-0.3808774733182161,0.170058861374855,-0.5614281892776489,-0.8098631501197815,0,0,0,-1,-1
2022-02-02 14:44:10.110 +0000,11668.14835154167,0.190643310546875,-0.6124267578125,-0.7744293212890625,11668.14337754167,2.261562936505626,0.2064765580002732,0.5979405979910489,0.02865511178970337,0.1798472106456757,0.3526512086391449,0.06420034170150757,0.02987581491470337,0.0135616660118103,XArbitraryZVertical,-0.03568813115034864,-0.3070108943740228,-0.8729367117272944,-0.3774282561677805,0.16944220662117,-0.5629415512084961,-0.8089413642883301,0,0,0,-1,-1
2022-02-02 14:44:10.113 +0000,11668.16327454167,0.1399993896484375,-0.6649932861328125,-0.742401123046875,11668.14337754167,2.261562936505626,0.2064765580002732,0.5979405979910489,0.02865511178970337,0.1798472106456757,0.3526512086391449,0.06420034170150757,0.02987581491470337,0.0135616660118103,XArbitraryZVertical,-0.03568813115034864,-0.3070108943740228,-0.8729367117272944,-0.3774282561677805,0.16944220662117,-0.5629415512084961,-0.8089413642883301,0,0,0,-1,-1
2022-02-02 14:44:10.116 +0000,11668.17819854167,0.1310272216796875,-0.6421966552734375,-0.736297607421875,11668.16327454167,2.27162286096925,0.2051387193045763,0.599189204061236,-0.08701014518737793,0.2657495439052582,0.4807481467723846,0.005062252283096313,-0.07616353034973145,0.04405891895294189,XArbitraryZVertical,-0.03499577468959896,-0.3074671239113002,-0.8746607872780068,-0.3731055536761959,0.1682165265083313,-0.5639731287956238,-0.8084785342216492,0,0,0,-1,-1
2022-02-02 14:44:10.119 +0000,11668.19309054167,0.1387786865234375,-0.6048431396484375,-0.760833740234375,11668.18314154167,2.284165672516147,0.2040846675807986,0.5984226243949815,-0.1835325360298157,0.328594833612442,0.5139670372009277,-0.03987310826778412,-0.0913994312286377,0.07104140520095825,XArbitraryZVertical,-0.03336712815259108,-0.3071601587513964,-0.8770527505542258,-0.3678557969288863,0.1674518287181854,-0.56333988904953,-0.8090785145759583,0,0,0,-1,-1
